match_id,source_match_id,canonical_home_team,canonical_away_team,source_home_team,source_away_team,home_similarity,away_similarity,mean_similarity,runner_up_margin,fixture_kickoff,series_file,reason
d9b6b5e0-34a9-4eaf-ad3a-0baa8c54cd9b,49852845,AFC Sunderland,West Bromwich Albion,Sunderland,West Brom,100.0,61.53846153846154,80.76923076923077,32.991452991452995,2016-10-01 16:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
bff7b354-2740-4ed5-8f3e-30739a1b72f3,49853801,Dijon Football,HSC Montpellier,Dijon,Montpellier,55.55555555555556,88.0,71.77777777777777,41.48324762350008,2016-10-01 20:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
e9a67a5a-9795-45ce-b7e4-ae9e43fb3aa2,49853430,Paris St. Germain,Girondins Bordeaux,Paris SG,Bordeaux,66.66666666666667,64.0,65.33333333333334,25.137254901960794,2016-10-01 17:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
58e3753f-6c9f-4e82-a442-af42ca6aa2f3,49853874,Deportivo La Coruna,Sporting Gijon,Dep. La Coruna,Gijon,78.57142857142857,55.55555555555556,67.06349206349206,22.492063492063494,2016-10-01 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
66d00d8d-9d1d-47e9-a356-21961e947e50,49853355,FC Sevilla,Deportivo Alavés,Sevilla,Alaves,100.0,57.14285714285714,78.57142857142857,38.97243107769424,2016-10-01 16:15:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
949ff533-be51-4f17-b027-41d61d52fa2b,50171353,VfL Wolfsburg,1. FSV Mainz 05,Wolfsburg,Mainz,85.71428571428572,62.5,74.10714285714286,39.37987012987013,2016-10-02 15:30:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
21d9b058-faa8-448c-b4b3-df7f57bbebe7,50171628,OGC Nizza,FC Lorient,Nice,Lorient,33.333333333333336,100.0,66.66666666666667,20.0,2016-10-02 17:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
6cdbc407-1267-41c8-bfaa-b3cb10677ef6,50170852,SCO Angers,Olympique Marseille,Angers,Marseille,80.0,66.66666666666667,73.33333333333334,23.921568627450988,2016-10-02 15:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
c845a148-ae2b-42d9-9501-9a3753a0ab92,50171976,Olympique Lyon,AS St. Etienne,Lyon,St Etienne,47.05882352941176,90.0,68.52941176470588,24.719887955182074,2016-10-02 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
a8fb58cf-3c5c-4cbc-ae53-1513461bde03,50171979,AS Rom,Inter Mailand,AS Roma,Inter,90.9090909090909,58.82352941176471,74.86631016042782,29.916815210932867,2016-10-02 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
c92ea348-a8f1-4a49-b2e0-9745df8f2cc3,50171790,FC Turin,AC Florenz,Torino,Fiorentina,72.72727272727273,58.82352941176471,65.77540106951872,17.69847799259564,2016-10-02 18:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
d7467cd5-1367-4ea2-8d24-303115d94197,50171014,FC Bologna,FC Genua 1893,Bologna,Genoa,100.0,57.14285714285714,78.57142857142857,34.82142857142857,2016-10-02 15:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
6e6b79b1-fd17-4b0e-8740-92a9304b8a2d,50171823,Espanyol Barcelona,FC Villarreal,Espanyol,Villarreal,64.0,100.0,82.0,37.042016806722685,2016-10-02 18:30:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
03c723bc-b194-4241-b945-73def62e8cdc,53790075,Borussia Dortmund,Hertha BSC,Dortmund,Hertha Berlin,66.66666666666667,66.66666666666667,66.66666666666667,25.396825396825406,2016-10-14 20:30:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
2ff18721-e684-4ee7-b2fe-e46dc7ca28d4,53790107,UD Las Palmas,Espanyol Barcelona,Las Palmas,Espanyol,90.0,64.0,77.0,26.16666666666667,2016-10-14 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
44fb6fd9-2d23-41f2-b3e9-d0c472a3196d,54074850,West Bromwich Albion,Tottenham Hotspur,West Brom,Tottenham,61.53846153846154,72.0,66.76923076923077,29.41290893015031,2016-10-15 16:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
727cbe0b-7cd5-48b2-8f55-5a84f48f9d29,54075362,AS Nancy,Paris St. Germain,Nancy,Paris SG,83.33333333333334,66.66666666666667,75.0,26.42857142857143,2016-10-15 17:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
1d2a1803-7f1a-431e-8668-a2965d8706bd,54075547,Delfino Pescara 1936,Sampdoria Genua,Pescara,Sampdoria,56.00000000000001,78.26086956521739,67.1304347826087,23.130434782608702,2016-10-15 18:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
b67c9f58-1864-4243-af87-6cf5f794ea75,54074476,SSC Neapel,AS Rom,Napoli,AS Roma,53.333333333333336,90.9090909090909,72.12121212121212,29.665071770334933,2016-10-15 15:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
6466771d-d1c7-46a4-a1a6-aeb5cd067607,54372559,1. FSV Mainz 05,SV Darmstadt 98,Mainz,Darmstadt,62.5,81.81818181818181,72.1590909090909,32.23814229249011,2016-10-16 15:30:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
72a2a839-ed57-48a6-90e3-3992e16000ac,54372143,Stade Rennes,Girondins Bordeaux,Rennes,Bordeaux,70.58823529411764,64.0,67.29411764705881,18.65775401069518,2016-10-16 15:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
e54d0882-9654-4335-84dd-9ce8fc747804,54372778,AS St. Etienne,Dijon Football,St Etienne,Dijon,90.0,55.55555555555556,72.77777777777777,31.507936507936506,2016-10-16 17:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
00230c89-574e-4ddc-b20c-4a6ad74eb36c,54373085,AC Chievo Verona,AC Mailand,Chievo,AC Milan,66.66666666666667,83.33333333333334,75.0,35.38961038961038,2016-10-16 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
